#--- new collection started at 14:32:35---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.80   0.0135   12   8.6537   2774.0672   306.7997   0.6681   2.4754  200.60233729002982
FM   3.80   0.0135   13   16.2619   2940.9961   303.4296   3.3636   11.0367  200.62173919041842
FM   3.80   0.0135   14   25.7220   3085.1324   300.5304   5.7973   18.6025  200.64049980604253
#--- new collection started at 15:09:12---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.80   0.0140   12   8.4231   2681.3061   305.0267   0.4507   1.7087  201.54162206779856
#--- new collection started at 15:11:50---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.80   0.0200   11   20.7182   1723.2819   276.6739   4.6422   14.9323  211.73218502899087
FM   3.80   0.0200   14   20.4318   2188.2050   265.2664   4.5288   14.5995  211.796827936685
FM   3.80   0.0200   15   33.7072   2355.5677   261.3135   7.7846   24.6339  211.81689293388987
#--- new collection started at 15:14:14---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.80   0.0216   11   22.2073   1702.3612   277.1422   5.0375   16.1462  211.78699335942133
FM   3.80   0.0216   12   11.1454   1866.8122   273.0017   1.8266   6.2364  211.80940606269266
FM   3.80   0.0216   14   19.3997   2175.5270   265.6690   4.2557   13.7575  211.85193849367036
FM   3.80   0.0216   16   43.3506   2470.3729   258.5940   10.0284   31.4821  211.8915793532093
#--- new collection started at 15:17:25---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.80   0.0247   9   43.1998   1258.1068   275.2959   10.5194   32.6162  212.74446848227382
FM   3.80   0.0247   11   16.0437   1613.2236   266.1631   3.3593   10.9774  212.78991009694215
FM   3.80   0.0247   12   8.2465   1785.1507   261.7309   0.4861   1.8325  212.81151544168048
FM   3.80   0.0247   13   16.1030   1942.5213   257.8553   3.3639   10.9960  212.83239730244696
#--- new collection started at 15:19:41---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.80   0.0300   7   52.5823   877.1922   263.7415   12.9695   39.5830  212.80795154912516
FM   3.80   0.0300   9   21.3001   1257.2257   253.0704   4.8067   15.4001  212.85152730119628
FM   3.80   0.0300   10   8.4907   1454.7935   247.7110   0.7250   2.6633  212.8723850996887
FM   3.80   0.0300   11   12.2353   1581.8318   244.1083   2.2716   7.5947  212.89260148101522
FM   3.80   0.0300   13   36.5592   1867.0825   236.3019   8.4210   26.5128  212.93111689497783
#--- new collection started at 15:21:48---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.80   0.0344   8   23.8222   1052.0610   244.7006   5.5385   17.5770  208.57449930231013
FM   3.80   0.0344   11   26.5163   1561.7390   229.7941   5.9986   19.1013  208.63036385072857
#--- new collection started at 15:24:03---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.80   0.0400   6   31.0408   758.8517   235.6779   7.5174   23.4191  202.95659016532002
FM   3.80   0.0400   9   23.2907   1287.7526   218.8766   5.1356   16.4609  203.0063146167088
#--- new collection started at 15:25:52---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.80   0.0450   7   8.3794   970.4107   218.2191   0.7329   2.6855  195.80692387339252
#--- new collection started at 15:27:33---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.80   0.0500   4   26.0285   574.1155   221.2086   6.5375   20.2383  187.45925545710585
#--- new collection started at 15:29:20---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:30:56---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:32:09---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:33:06---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:33:53---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:37---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:49---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:59---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:35:08---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:35:16---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:33:18---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:35:13---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:36:30---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:37:48---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:39:24---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:40:50---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:42:23---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:44:11---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:46:04---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:48:09---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:50:10---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:52:06---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:54:31---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:56:39---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.90   0.0070   13   38.3517   4634.4105   348.0571   9.4390   29.6063  174.03791660096113
#--- new collection started at 14:58:58---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.90   0.0095   8   21.9042   3083.4689   338.5664   4.1596   13.8246  181.15388492829535
FM   3.90   0.0095   13   40.1870   4025.9659   321.8082   10.3535   32.0447  181.23142004754052
#--- new collection started at 15:01:33---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.90   0.0100   12   31.4582   3782.7907   319.7684   8.3264   25.7599  181.76760881902982
#--- new collection started at 15:04:10---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.90   0.0125   11   15.9851   3228.3519   311.6620   4.4390   13.7290  185.63807341296862
#--- new collection started at 15:06:25---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.90   0.0135   10   8.5354   2872.1182   311.0853   0.6924   2.5560  187.2476073152998
FM   3.90   0.0135   11   13.4549   3065.9877   307.4396   3.7303   11.5614  187.26489858532238
#--- new collection started at 15:09:22---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.90   0.0140   11   13.9643   3018.8405   304.8966   3.8700   11.9898  187.92793800459188
#--- new collection started at 15:11:58---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.90   0.0200   8   44.2835   1619.3864   291.4578   9.7578   30.9808  196.58449600590518
FM   3.90   0.0200   9   29.5352   1827.1970   286.7066   5.8800   19.2345  196.60562735568388
FM   3.90   0.0200   13   27.2198   2536.4586   270.7550   7.4209   22.7816  196.68427596329806
#--- new collection started at 15:14:17---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.90   0.0216   9   19.9901   1876.4015   279.3704   3.3583   11.3667  196.58982458328973
FM   3.90   0.0216   11   13.0008   2243.9329   271.1097   3.6434   11.2511  196.62895484991932
FM   3.90   0.0216   12   23.7272   2393.0917   267.4457   6.5426   20.0857  196.64764252338645
#--- new collection started at 15:17:31---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.90   0.0247   8   39.1638   1446.4744   277.1070   8.4262   26.9340  197.54004820727178
FM   3.90   0.0247   11   10.4994   2012.8606   263.2410   2.8204   8.8086  197.59899880730612
FM   3.90   0.0247   12   19.6816   2146.9652   259.8186   5.5065   16.8971  197.6175394310188
#--- new collection started at 15:19:46---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.90   0.0300   7   34.5241   1229.2919   260.7658   7.2128   23.2211  197.50043353628007
FM   3.90   0.0300   11   27.7051   1924.4620   242.3247   7.4789   22.9292  197.57328297827885
#--- new collection started at 15:21:49---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.90   0.0344   9   14.9408   1575.3800   237.0160   4.1499   12.7895  193.55092692401232
FM   3.90   0.0344   10   30.0130   1749.5301   232.2855   7.9459   24.3834  193.56696567583495
#--- new collection started at 15:24:05---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.90   0.0400   6   15.0975   1068.2412   233.4549   2.3143   7.9436  188.12967495391294
#--- new collection started at 15:25:52---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:27:33---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:29:27---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:31:00---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:32:12---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:33:09---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:33:53---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:38---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:50---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:35:00---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:35:08---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:35:16---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:33:22---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   4.00   0.0080   7   32.3024   3361.8904   360.6289   6.6180   21.6062  165.7507372517555
#--- new collection started at 14:35:18---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:36:33---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:37:51---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:39:25---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:40:54---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:42:27---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:44:14---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:46:10---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:48:14---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:50:10---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:52:10---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:54:37---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:56:46---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:59:03---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:01:40---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   4.00   0.0100   8   17.4221   2931.7276   323.2458   2.0169   7.1858  173.38663548384386
FM   4.00   0.0100   9   7.8410   3165.2399   318.8193   1.8865   6.0509  173.40113799849556
FM   4.00   0.0100   11   26.8947   3570.1636   311.4044   8.2960   24.8118  173.4293578600997
#--- new collection started at 15:04:14---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:06:27---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:09:26---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:12:04---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:14:35---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   4.00   0.0216   7   39.7055   1736.8453   289.0078   7.6283   24.9514  182.97586056560516
#--- new collection started at 15:17:37---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:19:50---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   4.00   0.0300   6   40.1011   1288.0080   265.9640   7.7398   25.2088  183.60920799912535
FM   4.00   0.0300   7   20.3896   1540.4001   259.4007   2.5739   9.0483  183.62566832324353
FM   4.00   0.0300   9   14.3046   1907.0485   249.9101   5.1005   14.7878  183.65772363475912
FM   4.00   0.0300   10   27.5595   2073.8952   245.7060   8.5345   25.3150  183.67322138148165
#--- new collection started at 15:21:55---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:24:17---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:25:54---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:27:38---
